Date,Time,Trade Name,Generic Name,Quantity,Amount,Profit,Dispenser
02/12/2021,3:00 pm,Septrine Tab 480mg 100s,Septrine Tab 480mg 100's,0.5,2250,400,pharouk kaks
02/12/2021,3:00 pm,Brufen Tabs 100s,Brufen Tabs 100's,1,2700,400,pharouk kaks
02/12/2021,3:00 pm,Diclofenac tabs 100s,Diclofenac tabs 100's,1,1400,300,pharouk kaks
02/12/2021,3:00 pm,Cephalexin Caps 250mg 100,Cephalaxin Caps 250mg 100',0.5,5250,500,pharouk kaks
02/12/2021,3:00 pm,AgoCold Plus Syp 60ml,Ago Cold Plus Syp 60ml,1,1550,300,pharouk kaks
02/12/2021,3:00 pm,Histalin Syp 60ml,Histalin Syp 60ml,1,2800,300,pharouk kaks
02/12/2021,3:00 pm,Mucolex Syrup,Mucolex Syrup,1,2700,150,pharouk kaks
02/12/2021,3:00 pm,Azithro 250mg (Swazi),Azithro 250mg (Swazi),1,2300,400,pharouk kaks
02/12/2021,3:00 pm,Artefan 20/120 1x6 Actm,Artefan 20/120 1x6 Actm,1,700,200,pharouk kaks
02/12/2021,3:00 pm,Calamine Lotion,Calamine Lotion,1,1950,200,pharouk kaks
02/12/2021,3:00 pm,Cetrizine 30ml Ago,Cetrizine 30ml Ago,1,1400,250,pharouk kaks
02/12/2021,3:00 pm,Tetracycline Caps 100s,Tetracycline Caps 100's,0.5,4000,350,pharouk kaks
02/12/2021,3:00 pm,Zyncet tabs,Zyncet tabs,1,6500,750,pharouk kaks
02/12/2021,3:00 pm,Zyncet Syp 60ml,Zyncet Syp 60ml,1,3700,250,pharouk kaks
02/12/2021,3:00 pm,Kwesiima Herbal Syp,Kwesiima Herbal Syp,1,2200,300,pharouk kaks
02/12/2021,3:00 pm,Panadol Extra 100s,Panadol Extra 100's,0.2,2800,278.2,pharouk kaks
02/12/2021,3:00 pm,Menthoxyl Herbal Loz.,Menthoxyl Herbal Loz.,10,3800,400,pharouk kaks
02/12/2021,3:00 pm,Vitamin C tabs 100s,Vitamin C tabs 100's,1,2700,500,pharouk kaks
02/12/2021,3:00 pm,Kazire green 280ml,Kazire green 280ml,2,2000,250,pharouk kaks
02/12/2021,3:00 pm,Flurid Tabs 200s,Flurid Tabs 200's,40,2520,320,pharouk kaks
02/12/2021,3:00 pm,Contus-650 Tabs 50x6,Contus-650 Tabs 50x6,10,8350,731,pharouk kaks
02/12/2021,3:00 pm,Griseofulivin 500mg 100s(India),Griseofulivin 500mg 100's(India),0.5,10250,500,pharouk kaks
02/12/2021,3:00 pm,White Field Oint.,White Field Oint.,1,1150,1050,pharouk kaks
02/12/2021,3:00 pm,Lydia postpil tab 1s,Lydia postpil tab 1's,3,5250,675,pharouk kaks
02/12/2021,3:00 pm,Dextrose 500ml,Dextrose 500ml,1,1700,200,pharouk kaks
02/12/2021,3:00 pm,Ibupar Tabs 10s,Ibupar Tabs 10's,1,1300,80,pharouk kaks
02/12/2021,3:00 pm,Cough Linctus 200ml,Cough Linctus 200ml,2,2600,300,pharouk kaks
02/12/2021,3:00 pm,Syringe 10ml,Syringe 10ml,5,1850,215,pharouk kaks
02/12/2021,3:00 pm,Piroxicam Cadila Caps 100s,Piroxicam,0.5,1800,112.5,pharouk kaks
02/12/2021,3:00 pm,Nasatab Tabs 100s,Nasatab Tabs 100's,0.5,11750,350,pharouk kaks
02/12/2021,3:00 pm,Eno Scht 48,Eno Scht 48,5,1750,206.251005,pharouk kaks
02/12/2021,3:00 pm,Kiss Condom Classic,Condom,2,1400,300,pharouk kaks
02/12/2021,3:00 pm,Feathers Ultra Compact,Pads,2,4200,400,pharouk kaks
02/12/2021,3:00 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,0.5,5750,750,pharouk kaks
02/12/2021,3:00 pm,Toff-Plus Caps,Toff-Plus Caps,0.5,4000,325,pharouk kaks
02/12/2021,3:00 pm,Unisten Cream,Unisten Cream,1,1250,150.000001,pharouk kaks
02/12/2021,3:00 pm,Skderm Cream 30mg,Skderm Cream 30mg,1,3350,240,pharouk kaks
02/12/2021,3:00 pm,Skderm Cream 15g,Skderm Cream 15g,2,4700,460,pharouk kaks
02/12/2021,3:00 pm,Microgynon Contrcptvs,Microgynon Contrcptvs,1,3000,1000,pharouk kaks
02/12/2021,3:00 pm,Tetracycline Eye Oint.,Tetracycline Eye Oint.,1,1000,150,pharouk kaks
02/12/2021,3:00 pm,Chloramphenicol Caps 100s,Chloramphenicol Caps 100's,0.5,5750,500,pharouk kaks
02/12/2021,3:00 pm,Abnal Nasal Drops,Abnal Nasal Drops,1,1850,250,pharouk kaks
02/12/2021,3:00 pm,Rohisol Syp 15ml,Rohisol Syp 15ml,2,3800,500,pharouk kaks
02/12/2021,3:00 pm,Alben Susp 10ml,Alben Susp 10ml,1,1700,128,pharouk kaks
02/12/2021,3:00 pm,Albendazole Tabs1s(Anthel),Albendazole Tabs1's(Anthel),3,1350,240,pharouk kaks
02/12/2021,3:00 pm,Paracetamol tabs,Paracetamol tabs,2,5400,400,pharouk kaks
02/12/2021,3:00 pm,Zycel Caps 200mg,Zycel Caps 200mg,0.1,3750,100,pharouk kaks
02/12/2021,3:00 pm,Actinac 100mg,Actinac 100mg,1,2800,300,pharouk kaks
02/12/2021,3:00 pm,Actinac Plus 20s,Actinac Plus 20's,1,4000,300,pharouk kaks
02/12/2021,3:00 pm,Dragon Liquid Balm,Dragon Liquid Balm,1,3150,190,pharouk kaks
02/12/2021,3:00 pm,Dragon -Abacus,Dragon -Abacus,1,1400,150,pharouk kaks
02/12/2021,3:10 pm,Primolut N Tabs 30s (C),Primolut N Tabs 30s (C),9,13500,7050.006,Mubarak
02/12/2021,2:59 pm,Zepar tab,Zepar tab,2,4850,450,CRISTOPHER
02/12/2021,2:59 pm,Dragon Liquid Balm,Dragon Liquid Balm,2,6200,280,CRISTOPHER
02/12/2021,2:59 pm,Dragon -Abacus,Dragon -Abacus,5,7000,750,CRISTOPHER
02/12/2021,2:59 pm,Ascoril Syp 200ml(BIG),Ascoril Syp 200ml(BIG),1,10200,450,CRISTOPHER
02/12/2021,2:59 pm,Ascoril Expct Syp 100ml,Ascoril Expct Syp 100ml,1,5850,380,CRISTOPHER
02/12/2021,2:59 pm,Gabogola Syp,Gabogola Syp,4,9800,953.8464,CRISTOPHER
02/12/2021,2:59 pm,Kiss Condom Classic,Condom,24,14400,1200,CRISTOPHER
02/12/2021,2:59 pm,Kiss Condom Strawberry,Condom,24,19200,3600,CRISTOPHER
02/12/2021,2:59 pm,Cetrizine Tabs 100s,Cetrizine Tabs 100's,2,4000,1000,CRISTOPHER
02/12/2021,2:59 pm,Coldafex Tab 200s,Coldafex Tab 200's,35,16450,1190,CRISTOPHER
02/12/2021,2:58 pm,O Condom,O Condom,4,4600,600,pharouk kaks
02/12/2021,2:58 pm,Cannula G24 (Y),Cannula G24 (Y),3,1350,360,pharouk kaks
02/12/2021,2:58 pm,Cannula G22 (Blue),Cannula G22 (Blue),3,1350,375,pharouk kaks
02/12/2021,2:58 pm,Dynapar Tabs 100s,Dynapar Tabs 100's,0.4,4400,480,pharouk kaks
02/12/2021,2:58 pm,Magnesium Susp.,Magnesium Susp.,1,1700,200,pharouk kaks
02/12/2021,2:58 pm,Azilide 500mg tab 3s,Azilide 500mg tab 3's,2,6000,1000,pharouk kaks
02/12/2021,2:58 pm,Cefixime 400mg Caps Virexim (C),Cefixime 400mg Caps (C),0.1,8000,450,pharouk kaks
02/12/2021,2:58 pm,Lydia postpil tab 1s,Lydia postpil tab 1's,2,3500,450,pharouk kaks
02/12/2021,2:58 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,0.4,4600,600,pharouk kaks
02/12/2021,2:58 pm,Diclofenac tabs 100s,Diclofenac tabs 100's,1,1400,300,pharouk kaks
02/12/2021,2:58 pm,P2 2s,P2 2's,2,3400,700,pharouk kaks
02/12/2021,2:58 pm,Prednisolene Tabs 10x10,Prednisolene Tabs 10x10,1,2800,750,pharouk kaks
02/12/2021,2:58 pm,Tetracycline Eye Oint.,Tetracycline Eye Oint.,2,2000,300,pharouk kaks
02/12/2021,2:59 pm,Gabogola Syp,Gabogola Syp,3,9000,1350,Mubarak
02/12/2021,2:50 pm,Panadol Extra 100s,Panadol Extra 100's,1,13800,1191,pharouk kaks
02/12/2021,2:50 pm,Normal Saline 500mls,Normal Saline 500mls,3,5100,600,pharouk kaks
02/12/2021,2:50 pm,Gentamicin Inj. 40mg/2ml,Gentamicin Inj. 40mg/2ml,30,10500,2250,pharouk kaks
02/12/2021,2:50 pm,Giving Sets,Giving Sets,2,900,260,pharouk kaks
02/12/2021,2:50 pm,Adhesive Plaster 2.5 cm 1,Adhesive Plaster 2.5 cm 1'',1,1400,400,pharouk kaks
02/12/2021,2:50 pm,Cannula G24 (Y),Cannula G24 (Y),5,2500,850,pharouk kaks
02/12/2021,2:48 pm,Meloxicam 15mg Tabs,Meloxicam 15mg Tabs,12,4800,2400,Mubarak
02/12/2021,2:41 pm,Brufen Tabs 100s,Brufen Tabs 100's,10,500,260,Mubarak
02/12/2021,2:41 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,2,400,182,Mubarak
02/12/2021,2:41 pm,Syringe 2ml,Syringes 2ml,2,600,290,Mubarak
02/12/2021,2:41 pm,Diclomol Inj. 75mg/3ml x 10,Diclomol Inj. 75mg/3ml x 10,2,2000,1420,Mubarak
02/12/2021,2:33 pm,PampersCB Small,Pampers,16,93600,2400,pharouk kaks
02/12/2021,2:33 pm,Surgical Gloves 7.5,Surgical Gloves 7.5,50,47500,10000,pharouk kaks
02/12/2021,2:33 pm,Amlodipine Besilate 5mg UK 28s,Amlodipine Besilate 5mg 28's,5,35000,10000,pharouk kaks
02/12/2021,2:33 pm,Levoxin 500mg tabs,Levoxin 500mg tabs,3,49500,6720,pharouk kaks
02/12/2021,2:33 pm,Levobact 750,Levobact 750,5,126500,4550,pharouk kaks
02/12/2021,2:33 pm,Indomethacin Caps 100s,Indomethacin Caps 100's,3,12000,1050,pharouk kaks
02/12/2021,2:33 pm,Brustan Tabs 10s,Brustan Tabs 10's,10,31000,1500,pharouk kaks
02/12/2021,2:33 pm,Palaxin Tabs 9s,Palaxin Tabs 9s,30,224999.91,5090.91,pharouk kaks
02/12/2021,2:33 pm,Lumertem 12s,Lumertem 12's,30,30000,6000,pharouk kaks
02/12/2021,2:33 pm,Lonart DS 6s,Lonart DS 6's,10,76500,2000,pharouk kaks
02/12/2021,2:33 pm,Neutraflux susp,Neutraflux susp,10,90000,5000,pharouk kaks
02/12/2021,2:33 pm,Mucogel Syp,Mucogel Syp,10,98000,8000,pharouk kaks
02/12/2021,2:33 pm,Duo Cotexin 9s,Duo Cotexin 9's,10,110250,4250,pharouk kaks
02/12/2021,2:33 pm,Carvedilol 12.5mg UK,Carvedilol 12.5mg UK,5,98000,29500,pharouk kaks
02/12/2021,2:33 pm,Motinorm Syp 30ml,Motinorm Syp 30ml,3,16500,1500,pharouk kaks
02/12/2021,2:33 pm,Nifelat 20mg-R Tab 10x10(Cyprus),Nifelat 20mg-R Tab 10x10(Cyprus),10,173000,3097.0874,pharouk kaks
02/12/2021,2:33 pm,Amlodac 5mg,Amlodac 5mg,5,34500,2000,pharouk kaks
02/12/2021,2:33 pm,AMLODAR 10MG 28s,AMLODAR 10MG 28's,5,63000,4800,pharouk kaks
02/12/2021,2:33 pm,Amlodar 5 28s,Amlodar 5 28's,5,42000,3200,pharouk kaks
02/12/2021,2:33 pm,Amlodipine Besilate 10mg UK 28s,Amlodipine Besilate 10mg UK 28's..,1,8400,2900,pharouk kaks
02/12/2021,2:33 pm,Zinnat 125mg/5ml 100ml,Zinnat 125mg/5ml 100ml,5,160000,59166.6667,pharouk kaks
02/12/2021,2:33 pm,Piosafe -Mf 30s,Piosafe -Mf 30's,5,75000,13250,pharouk kaks
02/12/2021,2:33 pm,Metformin denk 1gm 30s,Metformin denk 1gm 30's,10,139999.8,15999.8,pharouk kaks
02/12/2021,2:33 pm,Betanase Tabs 150s,Betanase Tabs 150'S,2,15900,900,pharouk kaks
02/12/2021,2:33 pm,Nebilong 5mg 30s,Nebilong 5mg 30's,5,153750,3440,pharouk kaks
02/12/2021,2:33 pm,Terbinafine 250mg Uk 28s,Terbinafine 250mg Uk 28's,2,37800,1800,pharouk kaks
02/12/2021,2:33 pm,Clavulin Tabs 625mg 14s,Clavulin Tabs 625mg 14'S,1,24150,933,pharouk kaks
02/12/2021,2:33 pm,Augmentin 228mg/5ml 70ml,"Augmentin 228mg/5ml,70ml",6,117000,4890,pharouk kaks
02/12/2021,2:33 pm,Xithrone syp,Xithrone syp,5,75500,4000,pharouk kaks
02/12/2021,2:33 pm,Metro Tabs F/c 100s (C),Metro F/C 100s (C),10,30000,500,pharouk kaks
02/12/2021,2:33 pm,Losar denk 50mg,Losar denk 50mg,1,15120,1120,pharouk kaks
02/12/2021,2:33 pm,Losar Denk100mg 28s,Losar Denk100mg 28's,3,88200,5700,pharouk kaks
02/12/2021,2:33 pm,Medopress 250mg 100s,Medopress 250mg 100's,5,137500,8000,pharouk kaks
02/12/2021,2:33 pm,Rosuvastatin Denk 10mg 3x10,Rosuvastatin Denk 10mg 3x10,5,150000,7800,pharouk kaks
02/12/2021,2:33 pm,Glevo 500mg 5s Tabs,Glevo 500mg 5's Tabs,15,112500,10772.727,pharouk kaks
02/12/2021,2:33 pm,Duramox 500mg,Duramox,3,96000,7650,pharouk kaks
02/12/2021,2:33 pm,Clarem 500mg,Clarithromycin 500mg,10,230020,10020,pharouk kaks
02/12/2021,2:33 pm,Lizolid 600mg,Lizolid 600mg,20,112000,12550,pharouk kaks
02/12/2021,2:33 pm,Needles Spinal G25,Needles,10,30000,3000,pharouk kaks
02/12/2021,2:33 pm,Zealargy Tabs 30s,Zealargy Tabs 30s,5,90000,20000,pharouk kaks
02/12/2021,2:33 pm,Loratidine Tabs (Cosmos) 30s,Loratidine Tabs (Cosmos),5,21000,2500,pharouk kaks
02/12/2021,2:33 pm,Lorased Tabs,Lorased Tabs,0.5,7000,3867.1,pharouk kaks
02/12/2021,2:33 pm,Co-amoxiclav 625mg,Amoxiclav,10,90300,4800,pharouk kaks
02/12/2021,2:33 pm,Clomid Tab,Clomid Tab,3,64500,1500,pharouk kaks
02/12/2021,2:33 pm,Penegra Tabs 100mg 4s,Penegra Tabs 100mg 4's,5,18500,625,pharouk kaks
02/12/2021,2:33 pm,Dostinex 8s,Dostinex 8's,1,84000,9000,pharouk kaks
02/12/2021,2:33 pm,Carbadac Tabs 200mg 100s,Carbadac Tabs 200mg 100's,3,28500,900,pharouk kaks
02/12/2021,2:12 pm,Cefixime 200mg DT,Cefixime 200mg DT,10,55000,9623.3767,CRISTOPHER
02/12/2021,2:12 pm,Cefixime 400mg Caps Virexim (C),Cefixime 400mg Caps (C),0.3,23400,750,CRISTOPHER
02/12/2021,2:12 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,2,22000,2000,CRISTOPHER
02/12/2021,2:12 pm,Amoxicillin Caps 250mg 10x10,Amoxicillin Caps 250mg 10x10,2,12800,300,CRISTOPHER
02/12/2021,2:12 pm,Safetelmi-H 40mg/12.5mg 30s,Safetelmi-H 40mg/12.5mg 30s,2,32000,1000,CRISTOPHER
02/12/2021,2:12 pm,Safetelmi-H 80mg/12.5mg 30s,Safetelmi-H/12.5mg 30's,2,52000,2000,CRISTOPHER
02/12/2021,2:12 pm,Candiderm Cream 15 Mg,Candiderm Cream 15 Mg,3,13500,810,CRISTOPHER
02/12/2021,2:12 pm,Drez V Gel,Drez V Gel,2,15400,844.743936,CRISTOPHER
02/12/2021,2:12 pm,MCG,MCG,4,14000,2000,CRISTOPHER
02/12/2021,2:12 pm,Betaderm N Cream 15g,Betaderm N Cream 15g,4,10800,400,CRISTOPHER
02/12/2021,2:12 pm,Skderm Cream 15g,Skderm Cream 15g,10,22500,1300,CRISTOPHER
02/12/2021,2:12 pm,Skderm Cream 30mg,Skderm Cream 30mg,10,32500,1400,CRISTOPHER
02/12/2021,2:12 pm,Zyncet tabs,Zyncet tabs,4,24400,1400,CRISTOPHER
02/12/2021,2:12 pm,Medopress 250mg 100s,Medopress 250mg 100's,1,26500,600,CRISTOPHER
02/12/2021,2:12 pm,Bisopaprol tabs 5mg 28s UK,Bisoprol tabs 5mg 28's UK,1,9500,750,CRISTOPHER
02/12/2021,2:12 pm,Bisoprolol 5mg tabs,Bisoprolol 5mg tabs,1,14700,1336.37,CRISTOPHER
02/12/2021,2:15 pm,Crepe Bandage 5cm,Crepe Bandage 5cm,2,1700,438,CRISTOPHER
02/12/2021,2:15 pm,Syringe 5ml,Syringes 5ml,5,950,215,CRISTOPHER
02/12/2021,2:15 pm,Syringe 2ml,Syringes 2ml,5,950,225,CRISTOPHER
02/12/2021,2:15 pm,Piritex Baby 60ml,Piritex Baby 60ml,1,2700,200,CRISTOPHER
02/12/2021,2:15 pm,Lydia postpil tab 1s,Lydia postpil tab 1's,2,3500,450,CRISTOPHER
02/12/2021,2:15 pm,Lucas Herbal Syp,Lucas Herbal Syp,2,3500,400,CRISTOPHER
02/12/2021,2:15 pm,Amoxicillin Dawa,Amoxicillin Dawa,2,3200,800,CRISTOPHER
02/12/2021,2:15 pm,Paracetamol tabs,Paracetamol tabs,1,2700,400,CRISTOPHER
02/12/2021,2:15 pm,Cannula G24 (Y),Cannula G24 (Y),4,1800,480,CRISTOPHER
02/12/2021,12:32 pm,FREMOL TABS 100s,FREMOL TABS 100'S,2,10680,844,CRISTOPHER
02/12/2021,1:51 pm,Normal Saline 500mls,Normal Saline 500mls,1,1700,200,pharouk kaks
02/12/2021,1:51 pm,Artesunate Inj. 60ml,Artesunate Inj. 60ml,1,2400,300,pharouk kaks
02/12/2021,1:51 pm,Ceftriazone injection(c),Ceftriazone injection(c),4,4000,420,pharouk kaks
02/12/2021,1:51 pm,Cipro I.V,Cipro I.V,2,2600,400,pharouk kaks
02/12/2021,1:51 pm,Giving Sets,Giving Sets,2,900,260,pharouk kaks
02/12/2021,1:46 pm,Panadol Extra 100s,Panadol Extra 100's,0.5,7000,695.5,pharouk kaks
02/12/2021,1:46 pm,Zaha Susp 15mg,Zaha Susp 15mg,1,4350,375,pharouk kaks
02/12/2021,1:46 pm,Apflu Syp 100ml,Apflu Syp 100ml,1,3600,325,pharouk kaks
02/12/2021,1:46 pm,Cough linctus 200mls (sev),Cough linctus 200mls (sev),5,7000,725,pharouk kaks
02/12/2021,1:46 pm,Plaster,Plaster,1,2800,600,pharouk kaks
02/12/2021,1:46 pm,Ciprofloxacin Tab 500mg,Ciprofloxacin Tab 500mg,0.5,5000,600,pharouk kaks
02/12/2021,1:46 pm,Water for Inj. 10ml,Water for Inj. 10ml,5,900,225,pharouk kaks
02/12/2021,1:46 pm,Syringe 5ml,Syringes 5ml,10,1650,180,pharouk kaks
02/12/2021,1:46 pm,Syringe 10ml,Syringe 10ml,10,3700,430,pharouk kaks
02/12/2021,1:46 pm,Sulbactomax 1.5g Inj.,Sulbactomax 1.5g Inj.,10,34500,3000,pharouk kaks
02/12/2021,1:46 pm,Gentamicin Inj. 40mg/2ml,Gentamicin Inj. 40mg/2ml,10,3500,750,pharouk kaks
02/12/2021,1:46 pm,Fluconazole(India) 200mg,Fluconazole(India) 200mg,2,11000,1700,pharouk kaks
02/12/2021,1:48 pm,Postinor 2,Postinor 2,1,10000,3300,Mubarak
02/12/2021,12:32 pm,Cefixime 400mg Caps Virexim (C),Cefixime 400mg Caps (C),0.3,24000,1350,CRISTOPHER
02/12/2021,1:44 pm,Ors-Flavoured,ORS-Flavoured,5,1250,50,pharouk kaks
02/12/2021,1:44 pm,Lydia postpil tab 1s,Lydia postpil tab 1's,2,3500,450,pharouk kaks
02/12/2021,12:32 pm,Eno Scht 48,Eno Scht 48,48,16320,1500.009648,CRISTOPHER
02/12/2021,12:32 pm,Curamol Tabs 100s,Curamol Tabs 100's,1,10500,350,CRISTOPHER
02/12/2021,1:36 pm,Magnesium Tabs.,Magnesium Tabs.,1,2500,600,pharouk kaks
02/12/2021,1:36 pm,Chloramphenicol Caps 100s,Chloramphenicol Caps 100's,0.5,5750,500,pharouk kaks
02/12/2021,1:36 pm,Paracetamol tabs,Paracetamol tabs,1,2700,400,pharouk kaks
02/12/2021,1:36 pm,Flufed Tabs 10x10,Flufed Tabs 10x10,0.5,4900,400,pharouk kaks
02/12/2021,1:35 pm,Mixtard Insulin Inj.,Mixtard Insulin Inj.,1,22000,3000,Mubarak
02/12/2021,1:29 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,0.5,5750,750,pharouk kaks
02/12/2021,1:29 pm,Nitrofurantoin Tabs 100s Agog,Nitrofurantoin Tabs 100's Agog,0.5,2250,250,pharouk kaks
02/12/2021,1:29 pm,Panadol Extra 100s,Panadol Extra 100's,0.3,4200,417.3,pharouk kaks
02/12/2021,1:29 pm,Curamol Tabs 100s,Curamol Tabs 100's,0.3,3300,255,pharouk kaks
02/12/2021,1:29 pm,Erythromycin Tabs 250mg,Erythromycin Tabs 250mg,0.3,3150,390,pharouk kaks
02/12/2021,1:29 pm,Fluconazole(India) 200mg,Fluconazole(India) 200mg,1,5500,850,pharouk kaks
02/12/2021,1:29 pm,zecuf tabs 20s,zecuf tabs 20's,1,3200,350,pharouk kaks
02/12/2021,1:29 pm,Ors-Non Orange,Ors-Non Orange,5,1250,100,pharouk kaks
02/12/2021,1:29 pm,Skderm Cream 15g,Skderm Cream 15g,1,2350,230,pharouk kaks
02/12/2021,1:29 pm,Dicloday Gel 30mg,Dicloday Gel 30mg,1,2100,200,pharouk kaks
02/12/2021,1:29 pm,Ceftriaxone Inj (Cadila),Ceftriaxone Inj (Cadila),4,5200,500,pharouk kaks
02/12/2021,1:29 pm,Magnesium Susp.,Magnesium Susp.,1,1700,200,pharouk kaks
02/12/2021,1:22 pm,Amoxicillin Caps 250mg 10x10,Amoxicillin Caps 250mg 10x10,4,25900,900,CRISTOPHER
02/12/2021,1:22 pm,Azithro 250mg (Swazi),Azithro 250mg (Swazi),3,6599.99,899.988,CRISTOPHER
02/12/2021,1:22 pm,Artesunate Inj. 60ml,Artesunate Inj. 60ml,20,44050,2050,CRISTOPHER
02/12/2021,1:22 pm,Cefixime 400mg Caps Virexim (C),Cefixime 400mg Caps (C),0.2,16000,900,CRISTOPHER
02/12/2021,1:22 pm,Dynapar Tabs 100s,Dynapar Tabs 100's,1,10200,400,CRISTOPHER
02/12/2021,1:22 pm,Dynapar Inj,Dynaper Inj,10,12000,500,CRISTOPHER
02/12/2021,1:22 pm,Hydrocortisone Inj 100mg,Hydrocortisone Inj 100mg,10,12500,2000,CRISTOPHER
02/12/2021,1:22 pm,Rabeprazole Inj (cheap),Ranitidine Inj.,10,17000,1500,CRISTOPHER
02/12/2021,1:22 pm,Gentamicin Inj. 40mg/2ml,Gentamicin Inj. 40mg/2ml,30,9000,750,CRISTOPHER
02/12/2021,1:22 pm,Aspirin 300mg Tabs,Aspirin 300mg Tabs,1,3500,600,CRISTOPHER
02/12/2021,1:22 pm,Losacar H,Losacar H,1,12900,400,CRISTOPHER
02/12/2021,1:22 pm,Erythrone 250mg Tabs(Africure),Erythrone 250mg Tabs(Africure),1,10300,400,CRISTOPHER
02/12/2021,1:22 pm,Sulbactomax 1.5g Inj.,Sulbactomax 1.5g Inj.,10,33000,1500,CRISTOPHER
02/12/2021,1:22 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,2,22000,2000,CRISTOPHER
02/12/2021,1:22 pm,Dexona Tabs 100s,Dexona Tabs 100's,5,10250,875,CRISTOPHER
02/12/2021,1:22 pm,Zecuf Herbal Syp 100ml,Zecuf Herbal Syp 100ml,3,9300,600,CRISTOPHER
02/12/2021,1:31 pm,Quinine Inj 2ml(India),Quinine Inj 2ml(India),5,6000,1500,pharouk kaks
02/12/2021,1:23 pm,Skderm Cream 15g,Skderm Cream 15g,1,2350,230,pharouk kaks
02/12/2021,1:23 pm,Albendazole Tabs1s(Anthel),Albendazole Tabs1's(Anthel),5,2250,400,pharouk kaks
02/12/2021,1:23 pm,Pillplan 30,Chainese Pill,3,13500,3500.000001,pharouk kaks
02/12/2021,12:32 pm,Brozedex Syp,Brozedex Syp,3,11400,1050,CRISTOPHER
02/12/2021,12:32 pm,Cadiphen Syp 100ml,Cadiphen Syp 100ml,3,10800,744,CRISTOPHER
02/12/2021,12:32 pm,Zedex Syp 100ml,Zedex Syp 100ml,3,11250,450,CRISTOPHER
02/12/2021,12:32 pm,Cadistin Syp 100ml,Cadistin Syp 100ml,3,9000,1500,CRISTOPHER
02/12/2021,12:32 pm,Piritex Jr 60ml,Piritex Jr 60ml,6,17700,900,CRISTOPHER
02/12/2021,12:32 pm,Erythromycin Tabs 250mg,Erythromycin Tabs 250mg,2,20000,1600,CRISTOPHER
02/12/2021,12:32 pm,Lydia postpil tab 1s,Lydia postpil tab 1's,20,32000,1500,CRISTOPHER
02/12/2021,12:32 pm,Postinor 2,Postinor 2,3,20100,600,CRISTOPHER
02/12/2021,12:32 pm,Zycel Caps 200mg,Zycel Caps 200mg,1,37500,1000,CRISTOPHER
02/12/2021,12:32 pm,Zycel Caps 100mg,Zycel Caps 100mg,1,25500,3500,CRISTOPHER
02/12/2021,12:32 pm,Goodmorning Syp,Goodmorning Syp,6,15300,1200,CRISTOPHER
02/12/2021,12:32 pm,Cough Linctus 1ltr,Cough Linctus 1ltr,4,15200,1200,CRISTOPHER
02/12/2021,12:32 pm,Lonart Tab 24s,Lonart Tab 24's,10,23000,3250,CRISTOPHER
02/12/2021,12:32 pm,Piroxicam Cadila Caps 100s,Piroxicam,3,10650,525,CRISTOPHER
02/12/2021,12:32 pm,Pen V (Regal) 100s,Pen V (Regal) 100's,2,10800,1200,CRISTOPHER
02/12/2021,12:32 pm,Glycerin Borex,Glycerin Borex,7,8400,1400,CRISTOPHER
02/12/2021,12:32 pm,Trap Tabs 10x10,Trap Tabs 10x10,1,27500,500,CRISTOPHER
02/12/2021,12:32 pm,Vomi-6 10s,Vomi-6 10's,2,10800,300,CRISTOPHER
02/12/2021,12:32 pm,Panadol Extra 100s,Panadol Extra 100's,2,27000,1781.8182,CRISTOPHER
02/12/2021,12:32 pm,Charcoal 250mg Tab,Charcoal 250mg Tab,1,12000,330,CRISTOPHER
02/12/2021,12:32 pm,Pylokit Tabs,Pylokit Tabs,2,52800,2400,CRISTOPHER
02/12/2021,12:32 pm,Amlodipine Besilate 10mg UK 28s,Amlodipine Besilate 10mg UK 28's..,2,16800,5800,CRISTOPHER
02/12/2021,12:32 pm,Ecorin - 75mg 10x10,Ecorin - 75mg 10x10,2,21000,1200,CRISTOPHER
02/12/2021,12:32 pm,Amlodipine Besilate 5mg UK 28s,Amlodipine Besilate 5mg 28's,2,14000,4000,CRISTOPHER
02/12/2021,12:32 pm,Colosar Denk 50/12.5 28s,Colosar-Denk 50/12.5 28's,1,18000,900,CRISTOPHER
02/12/2021,1:15 pm,Clopidegrel 75mg UK,Clopidegrel 75mg UK,14,11200,5670,Mubarak
02/12/2021,1:15 pm,Delarex tabs 20s,Delarex tabs 20's,20,16000,4200,Mubarak
02/12/2021,1:15 pm,Pantop-D 20/10mg 30s,Pantop-D 20/10mg 30's,30,18000,0,Mubarak
02/12/2021,1:12 pm,Adhesive Plaster 10cm,Adhesive Plaster 10cm,1,3500,150,pharouk kaks
02/12/2021,1:12 pm,Fluconazole(India) 200mg,Fluconazole(India) 200mg,1,5500,833,pharouk kaks
02/12/2021,1:12 pm,Syringe 2ml,Syringes 2ml,50,8250,1000,pharouk kaks
